,full_text,weekday,month,day,hour,has_hashtag,has_url,like_count,is_reply,retweet_count,followers,following,user,screen_name
557,Do the Local Elections Results Show the Greens Have Finally Shaken Off Corbynism? https://t.co/Qt47lXYod6 #green #greens #labour #climateaction #climatechange #climatebreakdown #environment #localelction2019 #localelections2019 #EuropeanElections2019 https://t.co/NoAPC2jKUB,Mon,May,20,18,1,1,0,0,1,237,237,Mike Shaughnessy,MikeShaugh
558,"RT @BrexitExpires: #Wales please don't vote for Nathan Gill again. You know he's a lazy eejit. 

Vote for a party that has your best intere…",Mon,May,20,18,1,0,0,0,12,158,297,Alison Clapham,alcemi4
559,Europe's #Greens ready to be kingmakers in #EuropeanElections2019 ⁦@BasEickhout⁩  https://t.co/6afa1I4GSJ,Mon,May,20,18,1,1,0,0,0,750,401,Christophe Sykes,SykesChris
560,"RT @JannyDavies1: OK decision made. I'm voting #LibDem on Thursday. I wish I could vote #Labour but can't due to antisemitism, leadership h…",Mon,May,20,17,1,0,0,0,7,14335,15770,Trevor Stables 🔶️#FBPE🇬🇧🇫🇷🇪🇺 🔶️,trevdick
561,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,17,1,0,0,0,26,34,54,Anne Williams,AnneMargaretW
562,"RT @ginni_bb: In the #EastOfEngland #EastAnglia @remainvoter forecast the LibDems to get 2 seats, so suggest tactically voting #greens @The…",Mon,May,20,17,1,0,0,0,1,333,604,Ginni,ginni_bb
563,"OK decision made. I'm voting #LibDem on Thursday. I wish I could vote #Labour but can't due to antisemitism, leadership hijack by commies &amp; counting all votes as supporting their version of #Brexit. @ForChange_Now isn't ready &amp; the #Greens seem a bit batty. #EuElections2019",Mon,May,20,16,1,0,37,0,7,1213,906,Jan Davies,JannyDavies1
564,"RT @radosveta_vass: 1. A few minutes ago #EPP referred to #Bulgaria as a ""success story"" under the leadership of Boyko #Borissov.

Follow t…",Mon,May,20,16,1,0,0,0,16,8193,1425,Matt Steinglass,mattsteinglass
565,"RT @radosveta_vass: 1. A few minutes ago #EPP referred to #Bulgaria as a ""success story"" under the leadership of Boyko #Borissov.

Follow t…",Mon,May,20,16,1,0,0,0,16,470,635,Bartek Pytlas,bartekpytlas
566,"RT @bill_ravotti: Cover-ups included murder, manslaughter, rape/sexual abuse of children, but ministry did not find it necessary to explici…",Mon,May,20,15,0,0,0,0,19,461,1419,☦️☦️Harley Of Blades ☦️☦️,JackofBlades8
567,"RT @bill_ravotti: Cover-ups included murder, manslaughter, rape/sexual abuse of children, but ministry did not find it necessary to explici…",Mon,May,20,15,0,0,0,0,19,13674,11779,V4 Report,bill_ravotti
568,"The #EUElections2019 are about electing MEPs.
#LibDems and #Greens have every chance of taking seats from the fartage party. Labour backs brexit.
#BollocksToBrexit 
#VoteRemain 
#BollocksToLabour https://t.co/fz3IoJwGb7",Mon,May,20,14,1,1,1,0,0,3102,4024,Val 🔶️ 🇪🇺 🇬🇧 #FBPE #RevokeArticle50now,valerimelnyczuk
569,RT @DelorsBerlin: Who will be nominated to become the next #Commission #President? Our latest #ChartOfTheWeek shows that #ALDE and the #EPP…,Mon,May,20,13,1,0,0,0,15,2526,997,Ilke Toygür,ilketoygur
570,RT @DelorsBerlin: Who will be nominated to become the next #Commission #President? Our latest #ChartOfTheWeek shows that #ALDE and the #EPP…,Mon,May,20,13,1,0,0,0,15,1082,2316,Niels Keijzer,keijzer_niels
571,RT @AnonsWorldwide: The architect and main operator party (#CDU/#EPP) to pass censorship and surveillance law #copyrightdirective (#ACTA2)…,Mon,May,20,13,1,0,0,0,23,186,38,Stop Article 13(Votez Pirate),FightingNet
572,"RT @bill_ravotti: #Rutte not too concerned w-victims of crimes; instead, he worried about the “image this creates”, adding that “You want s…",Mon,May,20,13,1,0,0,0,7,731,863,Mat 🇦🇺🇬🇧🃏4️⃣🆓🗣👍🏻,Mat10987654321
573,"RT @bill_ravotti: #Rutte not too concerned w-victims of crimes; instead, he worried about the “image this creates”, adding that “You want s…",Mon,May,20,13,1,0,0,0,7,13674,11779,V4 Report,bill_ravotti
574,"RT @radosveta_vass: 1. A few minutes ago #EPP referred to #Bulgaria as a ""success story"" under the leadership of Boyko #Borissov.

Follow t…",Mon,May,20,13,1,0,0,0,16,184,259,Željana Grubišić,Zeljana_G
575,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,12,1,0,0,0,26,615,797,AberavonNeathLibDems 🔶️#FBPE,AberavonNeathLD
576,"RT @radosveta_vass: 1. A few minutes ago #EPP referred to #Bulgaria as a ""success story"" under the leadership of Boyko #Borissov.

Follow t…",Mon,May,20,12,1,0,0,0,16,659,2420,Dylan Ó Marascal,DylanCMarshall_
577,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,12,1,0,0,0,26,349,373,Tom Rippeth,RippethT
578,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,12,1,0,0,0,26,521,83,Chris Oliff - #FBPE,Chris_Oliff
579,"RT @radosveta_vass: 1. A few minutes ago #EPP referred to #Bulgaria as a ""success story"" under the leadership of Boyko #Borissov.

Follow t…",Mon,May,20,12,1,0,0,0,16,4068,1003,Erik Jones,Erik_Jones_SAIS
580,"@TimmermansEU Be aware if you vote for hypo #Timmermans you vote straight in hands of Putins mafia. Frans is affiliated with Germans #SPD favoring more Billions$$ for Putin, sabotaging us all in #Europe! SPD=#NordStream2 Gas. #EUelections2019 #ChooseYourFuture Vote #Greens!",Mon,May,20,12,1,0,1,1,0,1150,1048,Mark 🇪🇺,StopNS2
581,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,12,1,0,0,0,26,2995,4934,onemillionvoices #RevokeArticle50 🔶️,onemvfbpe
582,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,12,1,0,0,0,26,3326,4974,JonWorcesterMan #IAmAEuropean 🔶️,JonWorcesterMan
583,"RT @radosveta_vass: 1. A few minutes ago #EPP referred to #Bulgaria as a ""success story"" under the leadership of Boyko #Borissov.

Follow t…",Mon,May,20,11,1,0,0,0,16,95,110,Intermittent Genious,tigerpunk
584,"RT @BrexitExpires: And on the biggest issue facing mankind today? Yep. You've guessed it. Many BXP MEP candidates, like Ann Widdecombe in t…",Mon,May,20,11,0,0,0,0,25,805,890,GraemeH 🔶 #FBPE,Stoic_Jedi
585,"RT @radosveta_vass: 1. A few minutes ago #EPP referred to #Bulgaria as a ""success story"" under the leadership of Boyko #Borissov.

Follow t…",Mon,May,20,11,1,0,0,0,16,8275,1558,David Crisóstomo,davidscris
586,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,11,1,0,0,0,26,94,220,W Gwyn Williams,wgwynwilliams
587,The upcoming television debate between Dutch #RightWing PM Mark #Rutte (#ALDE) and #FarRight leader Thierry #Baudet (#ECR) shows how two politicians on the Right are successfully pushing #Leftists into oblivion during the Dutch #EUelections2019. #Debat #RutteVSBaudet https://t.co/kZeDl1Qup0,Mon,May,20,11,1,1,1,0,0,86,348,Jules Ortjens,ortjens
588,"RT @BrexitExpires: And on the biggest issue facing mankind today? Yep. You've guessed it. Many BXP MEP candidates, like Ann Widdecombe in t…",Mon,May,20,11,0,0,0,0,25,7318,7414,🇪🇺🇬🇷🇬🇧Πάστορας Κατερίνα🔶#FBPE♻️🌼#RevokeA50,kmqkatie
589,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,11,1,0,0,0,26,94,116,Hilton Marlton,MarltonHilton
590,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,10,1,0,0,0,26,1662,79,Swansea LibDems,Swansea_LibDems
591,"RT @PubAffairsEU: #Europe's #Greens ready to be kingmakers in #EUelections2019 | The  Guardian 
https://t.co/MRFkDhRYuO",Mon,May,20,10,1,1,0,0,2,1070,1110,Massimiliano Gobbato,GobbatoMax
592,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,9,1,0,0,0,26,1087,971,Robin Rea,RobTR
593,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,9,1,0,0,0,26,1229,2138,Chloe Hutchinson,chutchinson96
594,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,9,1,0,0,0,26,1652,4989,🔶⚢🌸Sakura No Seirei🌸⚧🔶,SakuraNoSeirei
595,RT @Bennett_Sam: This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the…,Mon,May,20,9,1,0,0,0,26,7490,2875,Welsh Liberal Democrats,WelshLibDems
596,This is a massive boost for #Remainers tactical voting from #Greens and #CUK supporter for @WelshLibDems can see half the seats in Wales #Remain seats! https://t.co/KDUfVDu2f8 #BollocksToBrexit #StopBrexit #EuropeanElections2019 https://t.co/isLCcjFiSP,Mon,May,20,9,1,1,22,0,26,952,966,Sam Bennett 🔶🇪🇺🏴󠁧󠁢󠁷󠁬󠁳󠁿🏳️‍🌈🇬🇧,Bennett_Sam
597,"RT @PubAffairsEU: #Europe's #Greens ready to be kingmakers in #EUelections2019 | The  Guardian 
https://t.co/MRFkDhRYuO",Mon,May,20,9,1,1,0,0,2,303,2069,Dominic John Whiting,DominicJohnWhi1
598,"#Europe's #Greens ready to be kingmakers in #EUelections2019 | The  Guardian 
https://t.co/MRFkDhRYuO",Mon,May,20,8,1,1,3,0,2,15257,12156,PubAffairs EU News & Debates,PubAffairsEU
599,RT @donna_cooney1: Another amazing canvas today so many supporting #greens #LE19 #EP2019 Feeling the #GreenWave but really need every singl…,Mon,May,20,8,1,0,0,0,2,100,597,siobhan gethins,getsiobhed
600,BBC News - #Europeanelections2019: Political climate may boost #Greens. #climatechange https://t.co/fyMfJ1BTuO,Mon,May,20,8,1,1,1,0,0,1578,2496,christian cummins,chrisccummins
601,"And, #LibDems and #Greens even higher at a combined 28% in #EUelections2019 polls here: https://t.co/RBwa5Rp0tx",Mon,May,20,7,1,1,0,1,0,268,182,The Alternative,TheAltBlog
602,"#LibDems and #Greens now at a combined 25% in #EUelections2019 polling and 24% in #Westminster polling. #Labour, at this rate, could soon find themselves replaced as the largest the progressive caucus. #ProgressiveAlliance https://t.co/ORDkZCKRwT",Mon,May,20,7,1,1,1,0,1,268,182,The Alternative,TheAltBlog
603,"Europe's #Greens ready to be kingmakers in EU elections 
https://t.co/B5Un9ssRNh #EuropeanElections2019",Mon,May,20,7,1,1,0,0,1,1086,796,Leen Boer,LeenBoer
604,"RT @BrexitExpires: #Wales please don't vote for Nathan Gill again. You know he's a lazy eejit. 

Vote for a party that has your best intere…",Mon,May,20,6,1,0,0,0,12,10449,10485,Alison Murray 🇪🇺 #FBPE ##FPHD,AlisonKMurray
605,"@joswinson @LibDems Those in Scotland will be leaning towards the #SNP or #Greens. One of the parties that gave us Austerity?  Not so much.

#EUElections2019 #EuropeanElections2019
#Brexit",Mon,May,20,6,1,0,2,1,0,585,878,MrC,Rad1o_Head
606,"RT @BrexitExpires: #Wales please don't vote for Nathan Gill again. You know he's a lazy eejit. 

Vote for a party that has your best intere…",Mon,May,20,5,1,0,0,0,12,379,1509,NP20Boy,np20boy
607,"RT @BrexitExpires: And on the biggest issue facing mankind today? Yep. You've guessed it. Many BXP MEP candidates, like Ann Widdecombe in t…",Mon,May,20,5,0,0,0,0,25,3116,4934,Jina Jay #FBPE 🔶🌍🌷,thesecretdooruk
608,"RT @petechatziplis: #Merkel urges against #populism. Is she alarmed by #Eurovision? A clearly political circus, better viewed in mute, wher…",Mon,May,20,5,1,0,0,0,5,2909,2784,Theodore Katsanevas,thkatsanevas
609,"@guardian Czech #Greens are joining #EPP forces. It's great all our local pro-EU parties are together. It means compromise on both sides but it's important to overcome differences when necessary. Vote #26, vote Allies for Europe! #EuropeanElections2019",Mon,May,20,4,1,0,2,1,1,607,520,Jaroslav Reznik,RezzaBuh
610,"RT @dmacthomais: What ever Comms team came up with this, thank you for taking the absolute mick.
#thepowerofwe #epp #ep19 #EuropeanElection…",Mon,May,20,4,1,0,0,0,1,706,360,Pablo Sanchez,pa_Sanchez_1978
611,RT @AnonsWorldwide: The architect and main operator party (#CDU/#EPP) to pass censorship and surveillance law #copyrightdirective (#ACTA2)…,Mon,May,20,2,1,0,0,0,23,362,273,LinuxRoot DDO53R_420,DDO53R_420
612,RT @AnonsWorldwide: The architect and main operator party (#CDU/#EPP) to pass censorship and surveillance law #copyrightdirective (#ACTA2)…,Sun,May,19,23,1,0,0,0,23,45,54,"㋐Luis Gabriel Bretaña㋐, #NetNeutrality Advocate",BretanaLuis
613,"In the #EastOfEngland #EastAnglia @remainvoter forecast the LibDems to get 2 seats, so suggest tactically voting #greens @TheGreenParty to secure a third #Remain #MEP in the #EuroElections #EUElections",Sun,May,19,23,1,0,0,0,1,333,604,Ginni,ginni_bb
614,#EUelections2019 last thing i would do is vote for #FiannaFail @BillyKelleherTD and #greens @GraceOSllvn who misuse the carbon tax and put 7c on a litre of fuel when we were all pinned to our collar under pay cuts..#rtepolitics,Sun,May,19,22,1,0,0,0,0,170,855,Cal-Madra 🇮🇪 🇪🇺🇦🇲,callythelurcher
615,"@Andrew_Adonis When your party unambiguously takes this stance Andrew, I will once again take your views on #Brexit seriously.

@UKLabour are going to get a nasty shock in the #EUElections2019 losing lots of support to proper Remain parties. 

#PeoplesVote 
#LibDem
#Greens 
#ChUk 
#SNP 
#plaid",Sun,May,19,21,1,0,0,1,0,1832,2112,Tony T,shrimptony
616,"RT @BrexitExpires: #Wales please don't vote for Nathan Gill again. You know he's a lazy eejit. 

Vote for a party that has your best intere…",Sun,May,19,21,1,0,0,0,12,972,1330,Bromley4Europe   #PeoplesVote #FBPE,Bromley4EU
617,"RT @BrexitExpires: #Wales please don't vote for Nathan Gill again. You know he's a lazy eejit. 

Vote for a party that has your best intere…",Sun,May,19,20,1,0,0,0,12,303,690,huw meredydd 🇪🇺,diwc69
618,"RT @BrexitExpires: And on the biggest issue facing mankind today? Yep. You've guessed it. Many BXP MEP candidates, like Ann Widdecombe in t…",Sun,May,19,20,0,0,0,0,25,286,269,Jooliana 🔶️#FBPE🇪🇺,juliathewitch
619,"RT @BrexitExpires: And on the biggest issue facing mankind today? Yep. You've guessed it. Many BXP MEP candidates, like Ann Widdecombe in t…",Sun,May,19,20,0,0,0,0,25,280,403,Paul Kenny #FBPE,PaulK1954
620,"RT @BrexitExpires: And on the biggest issue facing mankind today? Yep. You've guessed it. Many BXP MEP candidates, like Ann Widdecombe in t…",Sun,May,19,20,0,0,0,0,25,5926,6252,Richard Beasley #FBPE #RevokeA50,richbsys
621,"RT @BrexitExpires: And on the biggest issue facing mankind today? Yep. You've guessed it. Many BXP MEP candidates, like Ann Widdecombe in t…",Sun,May,19,20,0,0,0,0,25,8003,6820,❄️Daniel Blake❄️ #FBPE ❄️ #VoteRemain,bcomininvisible
622,"What ever Comms team came up with this, thank you for taking the absolute mick.
#thepowerofwe #epp #ep19 #EuropeanElections2019 https://t.co/J4RMmXk9Vh",Sun,May,19,20,1,0,7,0,1,531,1497,Damien,dmacthomais
623,"RT @BrexitExpires: And on the biggest issue facing mankind today? Yep. You've guessed it. Many BXP MEP candidates, like Ann Widdecombe in t…",Sun,May,19,19,0,0,0,0,25,8764,8533,KT #Ode2Joy Parker🐬,lunaperla
624,"RT @BrexitExpires: #Wales please don't vote for Nathan Gill again. You know he's a lazy eejit. 

Vote for a party that has your best intere…",Sun,May,19,19,1,0,0,0,12,8764,8533,KT #Ode2Joy Parker🐬,lunaperla
625,"RT @BrexitExpires: And on the biggest issue facing mankind today? Yep. You've guessed it. Many BXP MEP candidates, like Ann Widdecombe in t…",Sun,May,19,19,0,0,0,0,25,3884,3427,Postcards FromThe48%,postcards_48
626,"RT @BrexitExpires: #Wales please don't vote for Nathan Gill again. You know he's a lazy eejit. 

Vote for a party that has your best intere…",Sun,May,19,19,1,0,0,0,12,3884,3427,Postcards FromThe48%,postcards_48
627,RT @AnonsWorldwide: The architect and main operator party (#CDU/#EPP) to pass censorship and surveillance law #copyrightdirective (#ACTA2)…,Sun,May,19,19,1,0,0,0,23,250,346,ocelothe2k1 🇵🇱 #StopActa2,ocelothe2k1
628,"https://t.co/vyPOIxo9q4 #ExtinctionRebellion #GiletsJaunes #YellowVests #M5S #Brexit #CleanEnergy #ClimateChange #Nexit #EuropeanElections2019 #Greens #Gruenen #GroenLinks #FBPE

We need decentralised political systems to get public interest public policy like #climate protection",Sun,May,19,18,1,1,0,0,1,330,780,The Global Spring,TheGlobalSpring
629,RT @AnonsWorldwide: The architect and main operator party (#CDU/#EPP) to pass censorship and surveillance law #copyrightdirective (#ACTA2)…,Sun,May,19,18,1,0,0,0,23,343,486,The VAMPIRE DRAGON,DefangedDevelon
630,"RT @petechatziplis: #Merkel urges against #populism. Is she alarmed by #Eurovision? A clearly political circus, better viewed in mute, wher…",Sun,May,19,18,1,0,0,0,5,3266,3466,vatzgr,vatzgr
631,RT @AnonsWorldwide: The architect and main operator party (#CDU/#EPP) to pass censorship and surveillance law #copyrightdirective (#ACTA2)…,Sun,May,19,18,1,0,0,0,23,231,367,Joseph,CaptainXtra
632,"#Merkel urges against #populism. Is she alarmed by #Eurovision? A clearly political circus, better viewed in mute, where Germany got NO VOTES by public!#Weber wouldn't cover unemployment insurance in ravaged Greece; isn't this German #nationalism?#NeverWeber #EPP #EUelections2019 https://t.co/Qyp1qS56TT",Sun,May,19,18,1,0,4,0,5,519,712,Pete Chatziplis,petechatziplis
